nodenumber,    x-coordinate,    y-coordinate,      x-velocity,      y-velocity
      3675, 2.125610936E-01, 5.422315696E-02, 1.854992348E-02,-2.278962229E-03
      3676, 2.132234293E-01, 4.115133434E-02, 1.347006747E-02,-5.484976547E-04
      3677, 2.136489076E-01, 2.811175566E-02, 9.558818165E-03, 1.084108813E-03
      3678, 2.138307703E-01, 2.089781217E-03, 4.907150848E-03, 3.946370448E-03
      3679, 2.136387480E-01,-1.080881661E-02, 4.006780684E-03, 5.161869311E-03
      3680, 2.132532816E-01,-2.355386527E-02, 3.942215757E-03, 6.238460447E-03
      3681, 2.127423597E-01,-3.612906419E-02, 4.642604596E-03, 7.198048263E-03
      3682, 2.117135950E-01,-4.859226127E-02, 6.011787206E-03, 8.056544262E-03
      3683, 2.121240872E-01,-6.114675773E-02, 8.163191375E-03, 8.870662990E-03
      3684, 2.150870341E-01,-7.462336118E-02, 1.135117754E-02, 9.715978002E-03
      3685, 4.821522616E-02, 2.103740809E-01, 1.633881732E-01, 9.661799981E-03
      3686, 6.593593040E-02, 2.100325759E-01, 1.611101830E-01, 5.833303571E-03
      3687, 7.697669013E-02, 2.100582145E-01, 1.596250692E-01, 3.728724716E-03
      3688, 9.028213554E-02, 2.097611345E-01, 1.575615843E-01, 1.445002736E-03
      3689, 1.327017531E-01, 2.082115022E-01, 1.503099257E-01,-4.016072660E-03
      3690, 1.468862842E-01, 2.077400531E-01, 1.480665737E-01,-5.258158682E-03
      3691, 1.609225456E-01, 2.074245419E-01, 1.460881273E-01,-6.242669048E-03
      3692, 1.744838749E-01, 2.067516974E-01, 1.440372314E-01,-7.064113577E-03
      3693, 2.045707968E-01, 1.961862096E-01, 1.326766556E-01,-9.041350896E-03
      3694, 1.888579965E-01, 2.085033528E-01, 1.438644166E-01,-7.486767750E-03
      3695, 2.341530855E-02, 1.354421590E-01, 8.881645083E-02, 6.971670695E-04
      3696, 2.479787758E-02, 1.434509164E-01, 1.022973461E-01, 2.667410772E-03
      3697, 2.643314059E-02, 1.517749052E-01, 1.145097937E-01, 4.606080700E-03
      3698, 2.812243774E-02, 1.600646702E-01, 1.250556026E-01, 6.358233275E-03
      3699, 2.989273525E-02, 1.701106429E-01, 1.360174227E-01, 8.277357484E-03
      3700, 3.142716695E-02, 1.801304069E-01, 1.451877127E-01, 9.884414112E-03
      3701, 3.288961963E-02, 1.903855529E-01, 1.529781931E-01, 1.115182880E-02
      3702, 3.465971155E-02, 2.013348070E-01, 1.597648510E-01, 1.201920418E-02
      3703, 1.069672451E-01, 7.123068539E-02, 8.682581461E-03,-3.040528654E-03
      3704, 1.010297782E-01, 7.930613990E-02, 1.220060111E-02,-4.768278853E-03
      3705, 9.572279964E-02, 8.628329004E-02, 1.623104774E-02,-6.351992937E-03
      3706, 9.030310130E-02, 9.264067932E-02, 2.079034642E-02,-7.747310931E-03
      3707, 8.465066612E-02, 9.853216968E-02, 2.588842746E-02,-8.912444866E-03
      3708, 7.859144459E-02, 1.037081881E-01, 3.109937289E-02,-9.730239413E-03
      3709, 6.528859005E-02, 1.123335946E-01, 4.179383954E-02,-1.021699883E-02
      3710, 5.831425006E-02, 1.159195234E-01, 4.729029579E-02,-9.838626893E-03
      3711, 5.121008884E-02, 1.190580986E-01, 5.281464195E-02,-9.009807523E-03
      3712, 4.408531684E-02, 1.218346299E-01, 5.841030806E-02,-7.726930049E-03
      3713, 3.685146484E-02, 1.242364997E-01, 6.395184862E-02,-5.967124668E-03
      3714, 2.961267807E-02, 1.262265503E-01, 6.925394214E-02,-3.759461665E-03
      3715, 2.231121252E-02, 1.277063308E-01, 7.402819210E-02,-1.139839042E-03
      3716, 1.357052785E-01,-1.362636615E-02,-2.353726612E-04, 4.054411117E-03
      3717, 1.347894163E-01,-2.900720788E-02, 3.494706237E-04, 4.086775809E-03
      3718, 1.315933527E-01,-3.410973141E-02, 6.112340596E-04, 3.882989290E-03
      3719, 1.367654665E-01,-5.630175438E-02, 3.197625420E-03, 5.084148626E-03
      3720, 1.265515702E-01,-5.706002938E-02, 2.796212304E-03, 4.178235572E-03
      3721, 4.255199435E-02, 1.147347737E-01, 4.473987360E-02,-7.704042809E-03
      3722, 4.943658119E-02, 1.119815900E-01, 3.990056290E-02,-8.569816321E-03
      3723, 5.618654510E-02, 1.088545588E-01, 3.518496028E-02,-9.017798502E-03
      3724, 6.280865459E-02, 1.053351309E-01, 3.063009458E-02,-9.085944589E-03
      3725, 8.642810542E-02, 8.652956301E-02, 1.415212992E-02,-6.127211570E-03
      3726, 9.165182698E-02, 8.066522080E-02, 1.087367097E-02,-4.849586125E-03
      3727, 9.639870334E-02, 7.429905572E-02, 7.973678815E-03,-3.472495874E-03
      3728, 1.016205185E-01, 6.739204393E-02, 5.663178404E-03,-2.105900648E-03
      3729, 1.054285654E-01, 6.036780083E-02, 3.709849230E-03,-8.395064256E-04
      3730, 1.098596384E-01, 5.273588396E-02, 2.304322320E-03, 3.315218549E-04
      3731, 1.131432673E-01, 4.551330202E-02, 1.310896674E-03, 1.246730489E-03
      3732, 1.156092819E-01, 3.852702730E-02, 6.168286640E-04, 1.941416867E-03
      3733, 1.173689450E-01, 3.170400033E-02, 1.437286641E-04, 2.448738786E-03
      3734, 1.182754434E-01, 2.522964367E-02,-1.538749591E-04, 2.767427330E-03
      3735, 1.184347202E-01, 1.925478257E-02,-3.117945299E-04, 2.914033556E-03
      3736, 1.215139788E-01, 7.022593235E-03,-3.876990096E-04, 3.168879823E-03
      3737, 2.091797448E-02,-1.201409361E-01, 2.633075332E-02, 2.328302295E-04
      3738, 1.422376804E-02,-1.281970893E-01, 3.690298029E-02,-2.705340438E-03
      3739, 1.486997719E-02,-1.357701759E-01, 4.499857855E-02,-4.624449587E-03
      3740, 1.583694476E-02,-1.438109931E-01, 5.281925114E-02,-6.750138108E-03
      3741, 1.701803801E-02,-1.523217447E-01, 6.028856963E-02,-9.007821946E-03
      3742, 1.830347871E-02,-1.613073616E-01, 6.734850555E-02,-1.133404920E-02
      3743, 1.961110252E-02,-1.707667139E-01, 7.393379902E-02,-1.366939625E-02
      3744, 2.216665620E-02,-1.915140545E-01, 8.559161290E-02,-1.819108532E-02
      3745, 2.338682484E-02,-2.024564374E-01, 9.030065111E-02,-2.015123980E-02
      3746, 2.453791353E-02,-2.138803502E-01, 9.425984109E-02,-2.187176787E-02
      3747, 3.838446447E-02,-2.254176360E-01, 9.553906189E-02,-1.945244873E-02
      3748, 5.140415330E-02,-2.242578706E-01, 9.318604385E-02,-1.567342016E-02
      3749, 6.513148351E-02,-2.240654584E-01, 9.089964717E-02,-1.217930644E-02
      3750, 8.023973570E-02,-2.205253948E-01, 8.699867590E-02,-8.210804378E-03
      3751, 9.627696561E-02,-2.214987215E-01, 8.483491888E-02,-5.212201106E-03
      3752, 1.114603421E-01,-2.217118624E-01, 8.262774709E-02,-2.649804968E-03
      3753, 1.424142618E-01,-2.217503402E-01, 7.837588340E-02, 1.615214555E-03
      3754, 1.577451067E-01,-2.208611353E-01, 7.612466894E-02, 3.402203111E-03
      3755, 1.911008935E-01,-2.195751264E-01, 7.208421630E-02, 6.390959883E-03
      3756, 1.720957794E-01,-2.193232036E-01, 7.388164755E-02, 4.916646235E-03
      3757, 2.145059859E-01,-1.884472035E-01, 5.663864016E-02, 1.016829334E-02
      3758, 2.172357757E-01,-1.766701290E-01, 5.113533569E-02, 1.086265267E-02
      3759, 2.187244246E-01,-1.619341207E-01, 4.435904033E-02, 1.143848011E-02
      3760, 2.199598133E-01,-1.469361421E-01, 3.760621500E-02, 1.175125068E-02
      3761, 2.209974829E-01,-1.319598804E-01, 3.117319199E-02, 1.178388717E-02
      3762, 2.215260578E-01,-1.168797478E-01, 2.514965584E-02, 1.155582480E-02
      3763, 2.211595066E-01,-1.017521714E-01, 1.966996471E-02, 1.108508631E-02
      3764, 2.245430178E-01,-7.266065446E-02, 1.137986924E-02, 9.777861136E-03
      3765, 2.257381663E-01,-6.021481487E-02, 8.839509513E-03, 9.008783012E-03
      3766, 2.248740756E-01,-4.977953939E-02, 7.084934410E-03, 8.287467173E-03
      3767, 2.252165731E-01,-3.752370869E-02, 5.708627327E-03, 7.377993992E-03
      3768, 2.254481399E-01,-2.461410056E-02, 4.987483316E-03, 6.321018763E-03
      3769, 2.255728151E-01,-1.149398802E-02, 5.078726583E-03, 5.145070089E-03
      3770, 2.256411097E-01, 1.720382696E-03, 6.069437485E-03, 3.840878987E-03
      3771, 2.256204489E-01, 1.502160733E-02, 8.040071761E-03, 2.403680423E-03
      3772, 2.254335378E-01, 2.837452788E-02, 1.106851335E-02, 8.382565507E-04
      3773, 2.251385265E-01, 4.175971357E-02, 1.523883235E-02,-8.371786202E-04
      3774, 2.247684848E-01, 5.522294254E-02, 2.064775041E-02,-2.591393543E-03
      3775, 2.233875013E-01, 8.237688062E-02, 3.531511520E-02,-6.103356609E-03
      3776, 2.228323475E-01, 9.600426226E-02, 4.461524885E-02,-7.703490272E-03
      3777, 2.227956763E-01, 1.101171540E-01, 5.550881154E-02,-9.107083687E-03
      3778, 2.199597031E-01, 1.241733162E-01, 6.721104229E-02,-1.016376629E-02
      3779, 2.200317320E-01, 1.455580379E-01, 8.652856914E-02,-1.099263040E-02
      3780, 2.200885834E-01, 1.631197144E-01, 1.027212001E-01,-1.093018580E-02
      3781, 2.202081377E-01, 1.801831508E-01, 1.180246714E-01,-1.030845643E-02
      3782, 2.027606542E-01, 2.125120651E-01, 1.454457714E-01,-7.595206360E-03
      3783, 1.859918402E-01, 2.191416153E-01, 1.518735614E-01,-6.331954315E-03
      3784, 1.749321111E-01, 2.213699478E-01, 1.544836415E-01,-5.515948476E-03
      3785, 1.607326914E-01, 2.214534856E-01, 1.561035110E-01,-4.601304540E-03
      3786, 1.316109413E-01, 2.222099568E-01, 1.600309368E-01,-2.093333206E-03
      3787, 1.168447037E-01, 2.225150879E-01, 1.620292666E-01,-4.643560104E-04
      3788, 1.020612956E-01, 2.229027791E-01, 1.640528636E-01, 1.453696443E-03
      3789, 8.714286920E-02, 2.229004686E-01, 1.657859053E-01, 3.636208863E-03
      3790, 7.222507651E-02, 2.230730663E-01, 1.674171261E-01, 6.122638069E-03
      3791, 5.587392145E-02, 2.217163443E-01, 1.681378261E-01, 9.022863619E-03
      3792, 2.499992765E-02, 2.137442819E-01, 1.664878357E-01, 1.518134716E-02
      3793, 2.340440389E-02, 2.024985632E-01, 1.613475435E-01, 1.506895477E-02
      3794, 2.202793064E-02, 1.914719784E-01, 1.551009076E-01, 1.451735214E-02
      3795, 1.993838255E-02, 1.710566511E-01, 1.391758453E-01, 1.204896710E-02
      3796, 1.884818162E-02, 1.616090729E-01, 1.293748671E-01, 1.030350395E-02
      3797, 1.768236144E-02, 1.525761848E-01, 1.182392070E-01, 8.308275364E-03
      3798, 2.785101446E-02,-1.188125583E-01, 2.401529072E-02, 1.348839086E-03
      3799, 3.480646294E-02,-1.171268527E-01, 2.176302204E-02, 2.250919473E-03
      3800, 4.173831344E-02,-1.149956741E-01, 1.951918043E-02, 2.950356296E-03
      3801, 4.854920029E-02,-1.123961663E-01, 1.730245761E-02, 3.446591821E-03
      3802, 5.526414626E-02,-1.092980745E-01, 1.512249850E-02, 3.755778405E-03
      3803, 6.824125003E-02,-1.016271304E-01, 1.103293239E-02, 3.883906994E-03
      3804, 7.441804370E-02,-9.692710475E-02, 9.112848443E-03, 3.735191422E-03
      3805, 8.683944793E-02,-8.568920036E-02, 5.815496616E-03, 3.208792011E-03
      3806, 1.030905371E-01,-6.679272424E-02, 2.727203036E-03, 2.549471421E-03
      3807, 1.071805389E-01,-6.045808787E-02, 2.080347561E-03, 2.437697704E-03
      3808, 1.134021787E-01,-4.658357417E-02, 1.014981160E-03, 2.313698632E-03
      3809, 1.157167454E-01,-3.924832229E-02, 6.294456402E-04, 2.338943532E-03
      3810, 1.191928276E-01,-3.101534973E-02, 3.173073672E-04, 2.598938887E-03
      3811, 1.569136468E-02, 1.361469645E-01, 9.257710863E-02, 3.944753044E-03
      3812, 2.150047788E-02, 1.203874731E-01, 5.835255516E-02,-2.537231448E-03
      3813, 1.186184492E-01, 1.386285944E-03,-3.223154405E-04, 2.859412881E-03
      3814, 1.390274859E-02,-1.209672423E-01, 2.852022894E-02,-1.101562139E-03
      3815, 2.173313398E-01, 2.146981934E-01, 1.457424852E-01,-7.862087935E-03
      3816, 2.088269088E-01,-2.182659102E-01, 6.994602067E-02, 7.676502077E-03
      3817, 1.491499120E-02, 1.284692602E-01, 7.774877278E-02, 1.787586732E-03
      3818, 1.435911424E-02, 1.212101308E-01, 6.180786283E-02,-5.901492973E-05
      3819, 1.163691145E-01,-4.012776422E-03,-2.237589751E-04, 2.532452251E-03
      3820, 1.146144287E-01,-1.005423848E-02,-1.115152254E-04, 2.227483402E-03
      3821, 1.114669121E-01,-2.562822968E-02, 1.492465740E-04, 1.708507215E-03
      3822, 1.102118784E-01,-3.213906368E-02, 2.754015414E-04, 1.595398215E-03
      3823, 1.091665411E-01,-3.753853492E-02, 4.154980641E-04, 1.569503396E-03
      3824, 1.070356726E-01,-4.368515459E-02, 6.067044227E-04, 1.509937037E-03
      3825, 1.042441028E-01,-5.023921422E-02, 8.694094778E-04, 1.496590521E-03
      3826, 1.009046505E-01,-5.658452590E-02, 1.192272444E-03, 1.534270107E-03
      3827, 9.704393776E-02,-6.281495338E-02, 1.600223338E-03, 1.634301482E-03
      3828, 9.275998655E-02,-6.866475923E-02, 2.085062119E-03, 1.778480919E-03
      3829, 8.774120502E-02,-7.465942586E-02, 2.734986242E-03, 1.984600325E-03
      3830, 8.279684815E-02,-8.030215487E-02, 3.585629038E-03, 2.253044701E-03
      3831, 7.186001542E-02,-9.029103371E-02, 5.659852593E-03, 2.746704982E-03
      3832, 6.601918462E-02,-9.476515345E-02, 6.961630239E-03, 2.945566100E-03
      3833, 5.997018867E-02,-9.869385418E-02, 8.337474742E-03, 3.051765963E-03
      3834, 5.373339965E-02,-1.021510769E-01, 9.796396902E-03, 3.052787064E-03
      3835, 4.728929970E-02,-1.052986423E-01, 1.143642381E-02, 2.943850715E-03
      3836, 4.074000002E-02,-1.079558824E-01, 1.312264992E-02, 2.690985660E-03
      3837, 3.410052571E-02,-1.101437475E-01, 1.483785484E-02, 2.280927807E-03
      3838, 2.733561627E-02,-1.118745725E-01, 1.655736142E-02, 1.701023951E-03
      3839, 2.059050412E-02,-1.132927020E-01, 1.841539636E-02, 9.488177642E-04
      3840, 1.374574643E-02,-1.142031074E-01, 2.016781529E-02, 1.020784371E-05
      3841, 7.427328403E-03, 1.284706509E-01, 8.021860069E-02, 4.940672173E-03
      3842, 7.851486999E-03, 1.361201130E-01, 9.517971905E-02, 7.411099579E-03
      3843, 8.328391793E-03, 1.441655522E-01, 1.087236946E-01, 9.871245672E-03
      3844, 8.859084899E-03, 1.526805549E-01, 1.209154893E-01, 1.217663597E-02
      3845, 9.414739399E-03, 1.616301657E-01, 1.316816479E-01, 1.418967449E-02
      3846, 9.954115289E-03, 1.711126518E-01, 1.411340264E-01, 1.584926333E-02
      3847, 1.046175486E-02, 1.810825099E-01, 1.492484789E-01, 1.708677468E-02
      3848, 1.104416818E-02, 1.916128466E-01, 1.561535758E-01, 1.784712830E-02
      3849, 1.174544624E-02, 2.025498064E-01, 1.618890391E-01, 1.812383594E-02
      3850, 1.243519188E-02, 2.138518092E-01, 1.666351742E-01, 1.800382418E-02
      3851, 1.305342610E-02, 2.254880210E-01, 1.705759749E-01, 1.756089699E-02
      3852, 1.324838390E-02, 2.374736574E-01, 1.738775804E-01, 1.692436577E-02
      3853, 2.681635537E-02, 2.373512056E-01, 1.744314271E-01, 1.474315237E-02
      3854, 4.093120467E-02, 2.367341804E-01, 1.743795097E-01, 1.235903554E-02
      3855, 5.522987984E-02, 2.361149948E-01, 1.738728643E-01, 9.923486420E-03
      3856, 6.970474014E-02, 2.362092544E-01, 1.732504085E-01, 7.559569287E-03
      3857, 8.477079043E-02, 2.364419273E-01, 1.723439299E-01, 5.260937345E-03
      3858, 9.990977401E-02, 2.363039499E-01, 1.710351091E-01, 3.137957916E-03
      3859, 1.151527452E-01, 2.362068573E-01, 1.695664875E-01, 1.236738482E-03
      3860, 1.304687048E-01, 2.361876909E-01, 1.680355582E-01,-4.257906178E-04
      3861, 1.457965447E-01, 2.360920872E-01, 1.664271304E-01,-1.866215043E-03
      3862, 1.612615554E-01, 2.357066706E-01, 1.646584524E-01,-3.125734466E-03
      3863, 1.777279902E-01, 2.354725266E-01, 1.629007271E-01,-4.253248104E-03
      3864, 1.960387349E-01, 2.305724957E-01, 1.581232367E-01,-5.682429298E-03
      3865, 2.148049514E-01, 2.321391267E-01, 1.574612853E-01,-6.319843366E-03
      3866, 2.324642172E-01, 2.322499608E-01, 1.560980921E-01,-6.903837983E-03
      3867, 2.335959382E-01, 2.148358473E-01, 1.445705081E-01,-8.262785332E-03
      3868, 2.344586971E-01, 1.972628532E-01, 1.313895168E-01,-9.484717754E-03
      3869, 2.348604007E-01, 1.798112782E-01, 1.170134860E-01,-1.040750413E-02
      3870, 2.349133820E-01, 1.624176711E-01, 1.018104272E-01,-1.091065741E-02
      3871, 2.342799324E-01, 1.443586460E-01, 8.566467826E-02,-1.085272155E-02
      3872, 2.349075734E-01, 1.282696077E-01, 7.157990775E-02,-1.024451457E-02
      3873, 2.352031653E-01, 1.129112927E-01, 5.882958751E-02,-9.225530039E-03
      3874, 2.365844066E-01, 9.829652317E-02, 4.776494566E-02,-7.888055597E-03
      3875, 2.367571393E-01, 8.391529181E-02, 3.793420371E-02,-6.305956530E-03
      3876, 2.369688045E-01, 6.975884123E-02, 2.953046998E-02,-4.584468035E-03
      3877, 2.372920801E-01, 5.573908234E-02, 2.252211131E-02,-2.800700012E-03
      3878, 2.374441615E-01, 4.191407395E-02, 1.687211176E-02,-1.033778656E-03
      3879, 2.375881293E-01, 2.821804205E-02, 1.250879857E-02, 6.685962261E-04
      3880, 2.376819155E-01, 1.460000819E-02, 9.332908338E-03, 2.276323997E-03
      3881, 2.377192378E-01, 1.035622492E-03, 7.257485704E-03, 3.771214551E-03
      3882, 2.377185151E-01,-1.248021740E-02, 6.203633038E-03, 5.147140332E-03
      3883, 2.377135274E-01,-2.594436179E-02, 6.099110316E-03, 6.404032591E-03
      3884, 2.376094148E-01,-3.928974215E-02, 6.858934700E-03, 7.543449729E-03
      3885, 2.378391125E-01,-5.279606577E-02, 8.481185627E-03, 8.578868464E-03
      3886, 2.377348748E-01,-6.753925081E-02, 1.110510755E-02, 9.572727605E-03
      3887, 2.340045692E-01,-8.340723263E-02, 1.470662464E-02, 1.044961382E-02
      3888, 2.352311651E-01,-1.001695628E-01, 1.970008388E-02, 1.124294322E-02
      3889, 2.354019690E-01,-1.157026801E-01, 2.505893527E-02, 1.176451877E-02
      3890, 2.353439847E-01,-1.313453668E-01, 3.105634601E-02, 1.205656096E-02
      3891, 2.349508085E-01,-1.469509015E-01, 3.749560033E-02, 1.208848920E-02
      3892, 2.343722263E-01,-1.627865993E-01, 4.433742156E-02, 1.183632992E-02
      3893, 2.335270668E-01,-1.795432089E-01, 5.171042958E-02, 1.125503494E-02
      3894, 2.266636993E-01,-1.984899386E-01, 6.032025609E-02, 1.000560806E-02
      3895, 2.298706058E-01,-2.155971076E-01, 6.717938201E-02, 8.992282781E-03
      3896, 2.305928215E-01,-2.326839536E-01, 7.359921718E-02, 7.699595504E-03
      3897, 2.123856905E-01,-2.337182761E-01, 7.556461202E-02, 6.540989026E-03
      3898, 1.938481264E-01,-2.344666270E-01, 7.760050050E-02, 5.152247445E-03
      3899, 1.766007685E-01,-2.348231175E-01, 7.950915357E-02, 3.660678332E-03
      3900, 1.600826399E-01,-2.354496593E-01, 8.158828904E-02, 1.953329374E-03
      3901, 1.440012575E-01,-2.358341835E-01, 8.366917634E-02, 4.238655587E-05
      3902, 1.280203181E-01,-2.359026349E-01, 8.574473916E-02,-2.114220232E-03
      3903, 1.123495963E-01,-2.358853456E-01, 8.785528426E-02,-4.529786592E-03
      3904, 9.661590159E-02,-2.355620734E-01, 8.994844095E-02,-7.254583886E-03
      3905, 8.153085059E-02,-2.357613665E-01, 9.216517342E-02,-1.027687791E-02
      3906, 6.741501998E-02,-2.364853410E-01, 9.440034855E-02,-1.350888688E-02
      3907, 5.322930629E-02,-2.373248315E-01, 9.655406461E-02,-1.708324418E-02
      3908, 3.947111566E-02,-2.376746476E-01, 9.831969734E-02,-2.075370247E-02
      3909, 2.604750934E-02,-2.378479991E-01, 9.976987834E-02,-2.453055295E-02
      3910, 1.291438248E-02,-2.377631233E-01, 1.008455611E-01,-2.834877487E-02
      3911, 1.269760783E-02,-2.256291954E-01, 9.894238465E-02,-2.733539794E-02
      3912, 1.225579400E-02,-2.138657438E-01, 9.619652765E-02,-2.598052132E-02
      3913, 1.163784707E-02,-2.024173424E-01, 9.258219431E-02,-2.428038487E-02
      3914, 1.099189555E-02,-1.914228574E-01, 8.812775228E-02,-2.224620595E-02
      3915, 1.041877350E-02,-1.808627069E-01, 8.283147494E-02,-1.988700396E-02
      3916, 9.804201829E-03,-1.708965880E-01, 7.687019718E-02,-1.735750930E-02
      3917, 9.098314593E-03,-1.613568145E-01, 7.024473562E-02,-1.471706348E-02
      3918, 8.454276454E-03,-1.523756784E-01, 6.309369868E-02,-1.203734231E-02
      3919, 7.855056179E-03,-1.438731456E-01, 5.545639743E-02,-9.398959572E-03
      3920, 7.356516874E-03,-1.358165098E-01, 4.737709984E-02,-6.877179679E-03
      3921, 7.025045063E-03,-1.282012601E-01, 3.892835604E-02,-4.560396510E-03
      3922, 1.137819215E-01, 4.982592963E-03,-2.771645327E-04, 2.419162425E-03
      3923, 1.129920412E-01, 1.061943187E-02,-3.186908698E-04, 2.421463212E-03
      3924, 1.127624761E-01, 1.715082989E-02,-3.507052355E-04, 2.462616202E-03
      3925, 1.121845269E-01, 2.337006820E-02,-3.201452928E-04, 2.398850660E-03
      3926, 1.110225998E-01, 2.978197763E-02,-2.062882555E-04, 2.199804767E-03
      3927, 1.092507760E-01, 3.638125159E-02, 2.608994572E-05, 1.848475156E-03
      3928, 1.068869673E-01, 4.308088536E-02, 4.146496697E-04, 1.336107653E-03
      3929, 1.039331421E-01, 4.982091616E-02, 1.007430008E-03, 6.513284208E-04
      3930, 1.003986612E-01, 5.650577261E-02, 1.853840707E-03,-1.877771521E-04
      3931, 9.636760024E-02, 6.309776750E-02, 3.015965999E-03,-1.165717985E-03
      3932, 9.224587893E-02, 6.916094040E-02, 4.471156676E-03,-2.189646980E-03
      3933, 8.757735070E-02, 7.503266702E-02, 6.276910839E-03,-3.267278861E-03
      3934, 8.270994496E-02, 8.049895243E-02, 8.429748118E-03,-4.323064721E-03
      3935, 7.217898172E-02, 9.034648354E-02, 1.378620426E-02,-6.178874432E-03
      3936, 6.644892809E-02, 9.462015206E-02, 1.682084050E-02,-6.839324455E-03
      3937, 6.043470034E-02, 9.846892206E-02, 2.003511993E-02,-7.261590576E-03
      3938, 5.421166889E-02, 1.019254035E-01, 2.344404104E-02,-7.419567353E-03
